Text,Type,Score,File,Line Number
English,OTHER,0.9323801398277283,Chapter3.txt,441
Irish,OTHER,0.5873538851737976,Chapter3.txt,442
Henry VIII,PERSON,0.9780810475349426,Chapter3.txt,444
Wales,PERSON,0.8474189043045044,Chapter3.txt,444
England,LOCATION,0.7676082253456116,Chapter3.txt,444
Government of Wales,ORGANIZATION,0.964290976524353,Chapter3.txt,445
Welsh,OTHER,0.4014156758785248,Chapter3.txt,445
House of Commons,ORGANIZATION,0.9572085738182068,Chapter3.txt,446
Welsh,OTHER,0.6205032467842102,Chapter3.txt,446
Henry VIII,PERSON,0.9951122999191284,Chapter3.txt,447
Edward VI,PERSON,0.9994040131568909,Chapter3.txt,447
Church of England,LOCATION,0.850983202457428,Chapter3.txt,449
today,DATE,0.9557722210884094,Chapter3.txt,450
Edward,PERSON,0.993730902671814,Chapter3.txt,450
15,QUANTITY,0.9579944014549255,Chapter3.txt,450
over six,QUANTITY,0.8098771572113037,Chapter3.txt,450
Mary,PERSON,0.9849978089332581,Chapter3.txt,451
Mary,PERSON,0.9969793558120728,Chapter3.txt,451
Catholic,ORGANIZATION,0.6525213718414307,Chapter3.txt,451
Protestants,ORGANIZATION,0.44963210821151733,Chapter3.txt,452
Mary,PERSON,0.7426367402076721,Chapter3.txt,453
Mary,PERSON,0.998619794845581,Chapter3.txt,453
half-sister,QUANTITY,0.8289139270782471,Chapter3.txt,454
Elizabeth,PERSON,0.9940388202667236,Chapter3.txt,454
Henry VIII,PERSON,0.9996564984321594,Chapter3.txt,454
Anne Boleyn,PERSON,0.9994173645973206,Chapter3.txt,454
HMSO,ORGANIZATION,0.7913879156112671,Chapter3.txt,457
Queen Elizabeth I,PERSON,0.870854377746582,Chapter3.txt,466
Elizabeth,PERSON,0.5378148555755615,Chapter3.txt,468
Henry VIII,PERSON,0.9976708889007568,Chapter3.txt,468
Queen Elizabeth I,PERSON,0.8425701856613159,Chapter3.txt,470
England,LOCATION,0.7206398844718933,Chapter3.txt,471
Church of England,ORGANIZATION,0.8065704703330994,Chapter3.txt,471
Elizabeth,PERSON,0.9960750937461853,Chapter3.txt,473
Catholics,ORGANIZATION,0.8176054358482361,Chapter3.txt,475
England,LOCATION,0.940522313117981,Chapter3.txt,476
Elizabeth,PERSON,0.977380633354187,Chapter3.txt,476
one,QUANTITY,0.45483162999153137,Chapter3.txt,476
English,OTHER,0.9477092623710632,Chapter3.txt,477
after 1588,DATE,0.7195151448249817,Chapter3.txt,477
English,OTHER,0.9170957803726196,Chapter3.txt,478
Spanish,OTHER,0.7202256321907043,Chapter3.txt,478
Spain,LOCATION,0.7853872179985046,Chapter3.txt,479
England,LOCATION,0.9334194660186768,Chapter3.txt,479
Scotland,LOCATION,0.995807409286499,Chapter3.txt,481
Mary,PERSON,0.6396336555480957,Chapter3.txt,481
Scotland,LOCATION,0.7564165592193604,Chapter3.txt,482
Protestant,ORGANIZATION,0.6010030508041382,Chapter3.txt,482
1560,DATE,0.9905915856361389,Chapter3.txt,482
Protestant Scottish Parliament,ORGANIZATION,0.7929148077964783,Chapter3.txt,483
Pope,PERSON,0.6264857053756714,Chapter3.txt,484
Scotland,LOCATION,0.9949945211410522,Chapter3.txt,484
Roman Catholic,ORGANIZATION,0.7825709581375122,Chapter3.txt,484
Protestant Church,ORGANIZATION,0.7086501717567444,Chapter3.txt,485
Scotland,LOCATION,0.9974894523620605,Chapter3.txt,485
England,LOCATION,0.9869531393051147,Chapter3.txt,486
HMSO,ORGANIZATION,0.7913879156112671,Chapter3.txt,488
Scotland,LOCATION,0.9885163307189941,Chapter3.txt,497
Mary Stuart,PERSON,0.9839960336685181,Chapter3.txt,497
Mary,PERSON,0.6336800456047058,Chapter3.txt,497
Queen of Scots,PERSON,0.9102979898452759,Chapter3.txt,497
Catholic,ORGANIZATION,0.778014600276947,Chapter3.txt,498
a week,QUANTITY,0.5538590550422668,Chapter3.txt,498
France,LOCATION,0.997943103313446,Chapter3.txt,499
Scotland,LOCATION,0.9913638830184937,Chapter3.txt,500
Mary,PERSON,0.9976010918617249,Chapter3.txt,501
England,LOCATION,0.9828128218650818,Chapter3.txt,502
James VI,PERSON,0.7929636240005493,Chapter3.txt,503
Scotland,LOCATION,0.9956547021865845,Chapter3.txt,503
Mary,PERSON,0.9883910417556763,Chapter3.txt,504
Elizabeth,PERSON,0.9526955485343933,Chapter3.txt,504
Elizabeth,PERSON,0.9891971945762634,Chapter3.txt,505
Elizabeth,PERSON,0.9894118905067444,Chapter3.txt,505
Mary,PERSON,0.9829651713371277,Chapter3.txt,505
English,OTHER,0.9553857445716858,Chapter3.txt,506
20 years,QUANTITY,0.9976633787155151,Chapter3.txt,506
Mary,PERSON,0.9813841581344604,Chapter3.txt,506
Elizabeth I,PERSON,0.8959091901779175,Chapter3.txt,507
England,LOCATION,0.9931759238243103,Chapter3.txt,510
English,OTHER,0.9677037000656128,Chapter3.txt,511
English,OTHER,0.953167736530304,Chapter3.txt,511
Drake,PERSON,0.985446572303772,Chapter3.txt,513
one,QUANTITY,0.600365400314331,Chapter3.txt,513
Spanish,OTHER,0.4260733127593994,Chapter3.txt,513
one,QUANTITY,0.636577844619751,Chapter3.txt,513
England,LOCATION,0.6872738003730774,Chapter3.txt,514
one,QUANTITY,0.45904380083084106,Chapter3.txt,515
first,QUANTITY,0.9754291772842407,Chapter3.txt,515
Elizabeth,PERSON,0.8707484602928162,Chapter3.txt,515
English,OTHER,0.9496217370033264,Chapter3.txt,516
first,QUANTITY,0.7141293883323669,Chapter3.txt,516
America,LOCATION,0.9956833124160767,Chapter3.txt,516
two kings,QUANTITY,0.8656305074691772,Chapter3.txt,518
next century,DATE,0.9367045164108276,Chapter3.txt,518
William Shakespeare,PERSON,0.9968231916427612,Chapter3.txt,520
HMSO,ORGANIZATION,0.7913879156112671,Chapter3.txt,523
Ireland,LOCATION,0.5992476344108582,Chapter3.txt,532
Ireland,LOCATION,0.726584792137146,Chapter3.txt,533
Catholic,ORGANIZATION,0.6799145936965942,Chapter3.txt,533
Henry VII,PERSON,0.9947680830955505,Chapter3.txt,534
Henry VIII,PERSON,0.9976450204849243,Chapter3.txt,534
English,OTHER,0.8932533860206604,Chapter3.txt,534
Pale,LOCATION,0.7470389008522034,Chapter3.txt,534
English,OTHER,0.9461954236030579,Chapter3.txt,535
Henry VIII,PERSON,0.9650200009346008,Chapter3.txt,535
King of Ireland,TITLE,0.8481832146644592,Chapter3.txt,536
English,OTHER,0.9067355990409851,Chapter3.txt,536
Lord Lieutenants,ORGANIZATION,0.6815211176872253,Chapter3.txt,537
Dublin,LOCATION,0.9954319000244141,Chapter3.txt,537
Elizabeth I,PERSON,0.9731152653694153,Chapter3.txt,538
James I,PERSON,0.9576185345649719,Chapter3.txt,538
Ireland,LOCATION,0.9859468340873718,Chapter3.txt,538
Protestant government,ORGANIZATION,0.6506009697914124,Chapter3.txt,539
England,LOCATION,0.9985802173614502,Chapter3.txt,539
English,OTHER,0.7587528228759766,Chapter3.txt,541
Scottish,OTHER,0.8654150366783142,Chapter3.txt,541
English,OTHER,0.9982819557189941,Chapter3.txt,541
Ulster,LOCATION,0.9648321866989136,Chapter3.txt,542
Ireland,LOCATION,0.9949910044670105,Chapter3.txt,542
Catholic,ORGANIZATION,0.7432184219360352,Chapter3.txt,543
south-west Scotland,LOCATION,0.9016266465187073,Chapter3.txt,544
London,LOCATION,0.9979367256164551,Chapter3.txt,545
James,PERSON,0.9174574613571167,Chapter3.txt,545
Ireland,LOCATION,0.9865115880966187,Chapter3.txt,546
England,LOCATION,0.9453956484794617,Chapter3.txt,546
Scotland,LOCATION,0.9994339346885681,Chapter3.txt,546
Ireland,LOCATION,0.998416543006897,Chapter3.txt,546
Elizabeth,PERSON,0.7726905345916748,Chapter3.txt,549
House of Commons,ORGANIZATION,0.9607160091400146,Chapter3.txt,551
James,PERSON,0.8848273158073425,Chapter3.txt,553
Charles,PERSON,0.9231501221656799,Chapter3.txt,553
Both,QUANTITY,0.8658124208450317,Chapter3.txt,553
Divine Right of Kings,TITLE,0.8992988467216492,Chapter3.txt,554
Charles,PERSON,0.9176855683326721,Chapter3.txt,556
England,LOCATION,0.8174423575401306,Chapter3.txt,557
Wales,LOCATION,0.9992814660072327,Chapter3.txt,557
Ireland,LOCATION,0.9996142387390137,Chapter3.txt,557
Scotland,LOCATION,0.9997782111167908,Chapter3.txt,557
11 years,QUANTITY,0.9952293038368225,Chapter3.txt,559
Scotland,LOCATION,0.9933745265007019,Chapter3.txt,561
English Civil War,EVENT,0.9506579637527466,Chapter3.txt,563
Charles,PERSON,0.8995541930198669,Chapter3.txt,564
Church of England,ORGANIZATION,0.9515148997306824,Chapter3.txt,564
Presbyterian Church,ORGANIZATION,0.8735280632972717,Chapter3.txt,566
Scotland,LOCATION,0.99981290102005,Chapter3.txt,566
Scottish,OTHER,0.501659631729126,Chapter3.txt,567
Charles,PERSON,0.8829976916313171,Chapter3.txt,567
1640,DATE,0.9955503940582275,Chapter3.txt,568
Protestants,ORGANIZATION,0.49758103489875793,Chapter3.txt,570
Church of England,ORGANIZATION,0.9630277156829834,Chapter3.txt,572
Scottish army,ORGANIZATION,0.637671709060669,Chapter3.txt,573
England,LOCATION,0.9382001757621765,Chapter3.txt,573
HMSO,ORGANIZATION,0.7913879156112671,Chapter3.txt,575
Ireland,LOCATION,0.993305504322052,Chapter3.txt,584
Roman Catholics,ORGANIZATION,0.8405458927154541,Chapter3.txt,584
Ireland,LOCATION,0.9967986345291138,Chapter3.txt,584
English,OTHER,0.8816163539886475,Chapter3.txt,586
Charles,PERSON,0.6871808767318726,Chapter3.txt,588
House of Commons,ORGANIZATION,0.9825559854507446,Chapter3.txt,588
five,QUANTITY,0.9177305698394775,Chapter3.txt,588
1642,DATE,0.9992577433586121,Chapter3.txt,591
Cavaliers,ORGANIZATION,0.8267093300819397,Chapter3.txt,592
Oliver Cromwell,PERSON,0.9917556047439575,Chapter3.txt,595
English,OTHER,0.9046529531478882,Chapter3.txt,595
Oliver Cromwell,PERSON,0.9976068735122681,Chapter3.txt,597
English,OTHER,0.8790764212608337,Chapter3.txt,597
HMSO,ORGANIZATION,0.7913879156112671,Chapter3.txt,600
Battles of Marston Moor,EVENT,0.7178475856781006,Chapter3.txt,609
Naseby,EVENT,0.6331209540367126,Chapter3.txt,609
1646,DATE,0.8024693727493286,Chapter3.txt,610
Charles,PERSON,0.9874280095100403,Chapter3.txt,610
1649,DATE,0.997192919254303,Chapter3.txt,612
England,ORGANIZATION,0.7393614053726196,Chapter3.txt,613
Commonwealth,ORGANIZATION,0.8644740581512451,Chapter3.txt,613
One,QUANTITY,0.6062060594558716,Chapter3.txt,615
Oliver,PERSON,0.9607502222061157,Chapter3.txt,615
Cromwell,PERSON,0.8964016437530518,Chapter3.txt,616
Ireland,LOCATION,0.9290509223937988,Chapter3.txt,616
1641,DATE,0.9849132895469666,Chapter3.txt,616
Cromwell,PERSON,0.7455484867095947,Chapter3.txt,618
English,OTHER,0.5710090398788452,Chapter3.txt,619
today,DATE,0.9611902236938477,Chapter3.txt,620
Cromwell,PERSON,0.7823788523674011,Chapter3.txt,620
Ireland,LOCATION,0.7320070266723633,Chapter3.txt,621
Scots,ORGANIZATION,0.5800802111625671,Chapter3.txt,622
Charles I,PERSON,0.7108268141746521,Chapter3.txt,622
Charles II,PERSON,0.9972033500671387,Chapter3.txt,623
Scotland,LOCATION,0.9956990480422974,Chapter3.txt,623
Scottish,OTHER,0.5499398112297058,Chapter3.txt,623
England,LOCATION,0.9406551122665405,Chapter3.txt,624
Cromwell,PERSON,0.8544104695320129,Chapter3.txt,624
Battles of Dunbar,LOCATION,0.7812106013298035,Chapter3.txt,624
Worcester,LOCATION,0.4086003601551056,Chapter3.txt,625
Charles II,PERSON,0.9909154772758484,Chapter3.txt,625
Worcester,LOCATION,0.8209956884384155,Chapter3.txt,625
one occasion,QUANTITY,0.8704200983047485,Chapter3.txt,626
Europe,LOCATION,0.9929273724555969,Chapter3.txt,626
Scotland,LOCATION,0.9306831359863281,Chapter3.txt,627
England,LOCATION,0.9325330853462219,Chapter3.txt,627
Wales,LOCATION,0.9982249140739441,Chapter3.txt,627
Ireland,LOCATION,0.988108217716217,Chapter3.txt,628
Charles II,PERSON,0.9321268796920776,Chapter3.txt,628
Worcester,LOCATION,0.927831768989563,Chapter3.txt,628
Cromwell,PERSON,0.8497146964073181,Chapter3.txt,629
Lord Protector,TITLE,0.7789843678474426,Chapter3.txt,630
1658,DATE,0.9982225298881531,Chapter3.txt,630
Cromwell,PERSON,0.8818851709365845,Chapter3.txt,630
Richard,PERSON,0.9985432624816895,Chapter3.txt,631
Lord Protector,PERSON,0.898615300655365,Chapter3.txt,631
Britain,LOCATION,0.6853747963905334,Chapter3.txt,632
11 years,QUANTITY,0.9967076778411865,Chapter3.txt,633
Oliver Cromwell,PERSON,0.9925737977027893,Chapter3.txt,633
king,OTHER,0.4638862907886505,Chapter3.txt,635
May 1660,DATE,0.9947608709335327,Chapter3.txt,638
Charles II,PERSON,0.9756408333778381,Chapter3.txt,638
Netherlands,LOCATION,0.8728692531585693,Chapter3.txt,639
King Charles II,PERSON,0.7956926226615906,Chapter3.txt,639
England,LOCATION,0.9461638331413269,Chapter3.txt,639
Wales,LOCATION,0.974869430065155,Chapter3.txt,639
Scotland,LOCATION,0.9957380294799805,Chapter3.txt,639
Ireland,LOCATION,0.8069987893104553,Chapter3.txt,640
Charles II,PERSON,0.9829683303833008,Chapter3.txt,640
Church of England,ORGANIZATION,0.9418184757232666,Chapter3.txt,643
Both,QUANTITY,0.917681872844696,Chapter3.txt,644
Roman Catholics,ORGANIZATION,0.5618312954902649,Chapter3.txt,644
Puritans,ORGANIZATION,0.9608286619186401,Chapter3.txt,644
Charles II,PERSON,0.9930994510650635,Chapter3.txt,646
1665,DATE,0.9990652203559875,Chapter3.txt,646
London,LOCATION,0.9649372696876526,Chapter3.txt,647
Thousands of people,QUANTITY,0.9706037044525146,Chapter3.txt,647
Paul,PERSON,0.3760344982147217,Chapter3.txt,649
London,LOCATION,0.8625670075416565,Chapter3.txt,649
St Paul,LOCATION,0.7292196154594421,Chapter3.txt,649
Christopher Wren,PERSON,0.9974718689918518,Chapter3.txt,650
Samuel Pepys,PERSON,0.998347818851471,Chapter3.txt,650
today,DATE,0.9689363241195679,Chapter3.txt,652
HMSO,ORGANIZATION,0.7913879156112671,Chapter3.txt,654
Habeas Corpus Act,TITLE,0.9894129633903503,Chapter3.txt,663
1679,DATE,0.9965686798095703,Chapter3.txt,663
today,DATE,0.9383162260055542,Chapter3.txt,664
Latin,OTHER,0.8771963119506836,Chapter3.txt,664
Charles II,PERSON,0.9984548687934875,Chapter3.txt,669
Royal Society,ORGANIZATION,0.9485352635383606,Chapter3.txt,669
Edmund Halley,PERSON,0.9981821179389954,Chapter3.txt,671
Halley’s Comet,TITLE,0.7080859541893005,Chapter3.txt,672
Sir Isaac Newton,PERSON,0.8426192998886108,Chapter3.txt,673
Isaac Newton,PERSON,0.999387800693512,Chapter3.txt,674
1643,DATE,0.9993046522140503,Chapter3.txt,674
1727,DATE,0.9995796084403992,Chapter3.txt,674
Lincolnshire,LOCATION,0.8240191340446472,Chapter3.txt,675
eastern England,LOCATION,0.9719622135162354,Chapter3.txt,675
Isaac Newton,PERSON,0.9865851402282715,Chapter3.txt,675
first,QUANTITY,0.7645506262779236,Chapter3.txt,675
Cambridge University,ORGANIZATION,0.9923392534255981,Chapter3.txt,676
Philosophiae Naturalis Principia Mathematica,PERSON,0.868472158908844,Chapter3.txt,680
Newton,PERSON,0.9526811242103577,Chapter3.txt,682
Catholic,ORGANIZATION,0.6505884528160095,Chapter3.txt,686
Charles II,PERSON,0.9968135952949524,Chapter3.txt,687
1685,DATE,0.9993010759353638,Chapter3.txt,687
James,PERSON,0.9978402853012085,Chapter3.txt,688
Roman Catholic,ORGANIZATION,0.6616715788841248,Chapter3.txt,688
King James II,PERSON,0.9436546564102173,Chapter3.txt,688
England,LOCATION,0.7638182044029236,Chapter3.txt,688
Wales,LOCATION,0.708784282207489,Chapter3.txt,688
Ireland,LOCATION,0.7081853151321411,Chapter3.txt,689
King James VII of Scotland,PERSON,0.84559166431427,Chapter3.txt,689
James,PERSON,0.853079080581665,Chapter3.txt,690
Roman,LOCATION,0.33977580070495605,Chapter3.txt,690
Catholics,ORGANIZATION,0.827890932559967,Chapter3.txt,691
Parliament,ORGANIZATION,0.486087828874588,Chapter3.txt,692
Church of England,ORGANIZATION,0.9263319373130798,Chapter3.txt,693
England,LOCATION,0.9949989318847656,Chapter3.txt,693
James,PERSON,0.9957849383354187,Chapter3.txt,694
England,LOCATION,0.6086514592170715,Chapter3.txt,694
Catholic,ORGANIZATION,0.8174257874488831,Chapter3.txt,694
two daughters,QUANTITY,0.9333798885345459,Chapter3.txt,695
both,QUANTITY,0.7479451894760132,Chapter3.txt,695
Protestant,ORGANIZATION,0.4230370819568634,Chapter3.txt,695
James,PERSON,0.9953038692474365,Chapter3.txt,697
James II,PERSON,0.9925273656845093,Chapter3.txt,701
Mary,PERSON,0.9961907863616943,Chapter3.txt,701
William,PERSON,0.8739750385284424,Chapter3.txt,701
Netherlands,LOCATION,0.9665068984031677,Chapter3.txt,702
1688,DATE,0.9753501415252686,Chapter3.txt,703
England,LOCATION,0.9773375988006592,Chapter3.txt,704
William,PERSON,0.9599912762641907,Chapter3.txt,704
England,LOCATION,0.8807812333106995,Chapter3.txt,704
William,PERSON,0.9723085165023804,Chapter3.txt,705
England,LOCATION,0.9217339158058167,Chapter3.txt,705
James,PERSON,0.9972922205924988,Chapter3.txt,705
France,ORGANIZATION,0.4500700831413269,Chapter3.txt,706
William,PERSON,0.8409323692321777,Chapter3.txt,706
William III,PERSON,0.9792764782905579,Chapter3.txt,706
England,LOCATION,0.9845724105834961,Chapter3.txt,706
Wales,LOCATION,0.9155572056770325,Chapter3.txt,707
Ireland,LOCATION,0.9985602498054504,Chapter3.txt,707
William II of Scotland,LOCATION,0.7761937975883484,Chapter3.txt,707
William,PERSON,0.7820078730583191,Chapter3.txt,707
Mary,PERSON,0.9824833869934082,Chapter3.txt,708
Glorious Revolution,TITLE,0.654034435749054,Chapter3.txt,708
HMSO,ORGANIZATION,0.7913879156112671,Chapter3.txt,710
England,LOCATION,0.9948977828025818,Chapter3.txt,719
James II,PERSON,0.9981700778007507,Chapter3.txt,721
Ireland,LOCATION,0.8751075863838196,Chapter3.txt,721
French,OTHER,0.5288051962852478,Chapter3.txt,722
William,PERSON,0.9557583332061768,Chapter3.txt,722
James II,PERSON,0.9953482151031494,Chapter3.txt,722
Battle of the,EVENT,0.9103808999061584,Chapter3.txt,722
Boyne,LOCATION,0.4891100525856018,Chapter3.txt,723
Ireland,LOCATION,0.9968711733818054,Chapter3.txt,723
1690,DATE,0.9990103244781494,Chapter3.txt,723
Northern Ireland,ORGANIZATION,0.6141157746315002,Chapter3.txt,724
today,DATE,0.8733382821083069,Chapter3.txt,724
William,PERSON,0.7343469262123108,Chapter3.txt,724
Ireland,LOCATION,0.7253899574279785,Chapter3.txt,724
James,PERSON,0.9841576218605042,Chapter3.txt,724
France,LOCATION,0.8050462007522583,Chapter3.txt,725
Roman Catholic Church,ORGANIZATION,0.9445106387138367,Chapter3.txt,725
Ireland,LOCATION,0.7551788091659546,Chapter3.txt,726
Irish,LOCATION,0.3733108639717102,Chapter3.txt,726
James,PERSON,0.9585953950881958,Chapter3.txt,727
Scotland,LOCATION,0.9986329674720764,Chapter3.txt,727
James,PERSON,0.9886178374290466,Chapter3.txt,728
Killiecrankie,LOCATION,0.45613524317741394,Chapter3.txt,728
Scottish,OTHER,0.6850569248199463,Chapter3.txt,729
William,PERSON,0.9686697125434875,Chapter3.txt,729
Glencoe,LOCATION,0.8690023422241211,Chapter3.txt,730
Scots,PERSON,0.42713698744773865,Chapter3.txt,731
James,PERSON,0.9957543611526489,Chapter3.txt,732
Scotland,LOCATION,0.9398152828216553,Chapter3.txt,733
France,LOCATION,0.9983855485916138,Chapter3.txt,733
James,PERSON,0.9562174677848816,Chapter3.txt,734
Jacobites,PERSON,0.8530588746070862,Chapter3.txt,734
Britain,LOCATION,0.8370210528373718,Chapter3.txt,739
Ireland,LOCATION,0.9956331849098206,Chapter3.txt,739
England,LOCATION,0.922008752822876,Chapter3.txt,741
Glorious Revolution,TITLE,0.6352020502090454,Chapter3.txt,743
HMSO,ORGANIZATION,0.7913879156112671,Chapter3.txt,746
Bill of Rights,TITLE,0.7388938069343567,Chapter3.txt,756
William,PERSON,0.9819274544715881,Chapter3.txt,757
Mary,PERSON,0.9983172416687012,Chapter3.txt,757
Parliament,ORGANIZATION,0.5161502361297607,Chapter3.txt,759
Bill,PERSON,0.5116715431213379,Chapter3.txt,760
1689,DATE,0.5075727701187134,Chapter3.txt,761
every three years,QUANTITY,0.8367876410484314,Chapter3.txt,764
seven years,QUANTITY,0.9680803418159485,Chapter3.txt,764
five,QUANTITY,0.9706860780715942,Chapter3.txt,764
House of Commons,ORGANIZATION,0.9823882579803467,Chapter3.txt,769
House of Lords,ORGANIZATION,0.9880347847938538,Chapter3.txt,769
two main groups,QUANTITY,0.8604626655578613,Chapter3.txt,770
Conservative Party,ORGANIZATION,0.8809502124786377,Chapter3.txt,771
Tories,ORGANIZATION,0.6272693276405334,Chapter3.txt,771
1695,DATE,0.9005958437919617,Chapter3.txt,775
Glorious Revolution,EVENT,0.6739016175270081,Chapter3.txt,779
William III,PERSON,0.9927183985710144,Chapter3.txt,782
single,QUANTITY,0.4156022071838379,Chapter3.txt,787
Britain,LOCATION,0.9280223250389099,Chapter3.txt,791
Ireland,LOCATION,0.9954689741134644,Chapter3.txt,791
America,LOCATION,0.9983464479446411,Chapter3.txt,792
Britain,LOCATION,0.9986666440963745,Chapter3.txt,792
first,QUANTITY,0.5476579070091248,Chapter3.txt,793
Jews,OTHER,0.9708867073059082,Chapter3.txt,793
Britain,LOCATION,0.9654889106750488,Chapter3.txt,793
Middle Ages,DATE,0.9668232202529907,Chapter3.txt,793
London,LOCATION,0.9989400506019592,Chapter3.txt,793
1656,DATE,0.999789297580719,Chapter3.txt,793
